project_id,snapshot_month,ministry,sector,implementing_agency,state,original_cost_cr,planned_duration_months,elapsed_months,physical_progress_pct,financial_progress_pct,expenditure_cr,milestones_total,milestones_delayed,project_status,final_cost_cr,actual_duration_months,cost_overrun,time_overrun
PRJ-0183,2022-01,Ministry of Power,Power,SJVN,Bihar,585.74,46,5,7.48,8.8,53.27,23,0,Ongoing,605.6,48,0,0
PRJ-0183,2022-03,Ministry of Power,Power,SJVN,Bihar,585.74,46,7,9.99,9.71,57.21,23,1,Ongoing,605.6,48,0,0
PRJ-0183,2022-04,Ministry of Power,Power,SJVN,Bihar,585.74,46,8,9.99,9.71,58.74,23,1,Ongoing,605.6,48,0,0
PRJ-0183,2022-10,Ministry of Power,Power,SJVN,Bihar,585.74,46,14,15.01,15.24,92.42,23,2,Delayed,605.6,48,0,0
PRJ-0183,2022-11,Ministry of Power,Power,SJVN,Bihar,585.74,46,15,18.4,19.55,116.56,23,2,Delayed,605.6,48,0,0
PRJ-0183,2023-04,Ministry of Power,Power,SJVN,Bihar,585.74,46,20,23.07,27.11,162.06,23,3,Delayed,605.6,48,0,0
PRJ-0183,2023-05,Ministry of Power,Power,SJVN,Bihar,585.74,46,21,32.0,37.24,224.77,23,4,Ongoing,605.6,48,0,0
PRJ-0183,2023-07,Ministry of Power,Power,SJVN,Bihar,585.74,46,23,36.97,43.76,257.7,23,4,Ongoing,605.6,48,0,0
PRJ-0183,2023-11,Ministry of Power,Power,SJVN,Bihar,585.74,46,27,42.0,43.76,265.81,23,4,Delayed,605.6,48,0,0
PRJ-0183,2023-12,Ministry of Power,Power,SJVN,Bihar,585.74,46,28,46.55,49.59,301.36,23,6,Delayed,605.6,48,0,0
PRJ-0183,2024-05,Ministry of Power,Power,SJVN,Bihar,585.74,46,33,61.62,63.47,373.09,23,5,Delayed,605.6,48,0,0
PRJ-0183,2024-06,Ministry of Power,Power,SJVN,Bihar,585.74,46,34,61.62,63.47,373.83,23,6,Delayed,605.6,48,0,0
PRJ-0183,2024-09,Ministry of Power,Power,SJVN,Bihar,585.74,46,37,61.62,63.47,382.31,23,7,Delayed,605.6,48,0,0
PRJ-0183,2025-02,Ministry of Power,Power,SJVN,Bihar,585.74,46,42,73.97,75.83,447.23,23,6,Delayed,605.6,48,0,0
PRJ-0184,2023-02,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,12,30.07,28.61,78.55,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2023-04,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,14,38.82,37.94,104.6,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2023-08,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,18,55.88,52.89,142.06,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2023-11,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,21,67.32,68.61,184.4,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2023-12,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,22,67.32,68.61,185.72,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2024-07,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,29,83.04,84.13,229.53,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2024-08,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,30,85.17,86.89,241.38,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2024-11,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,33,92.45,95.6,262.14,9,0,Ongoing,276.12,40,0,0
PRJ-0184,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Bihar,256.67,38,37,100.0,97.25,260.96,9,0,Ongoing,276.12,40,0,0
PRJ-0185,2021-02,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,1,5.86,7.77,16.65,13,0,Ongoing,219.24,40,1,0
PRJ-0185,2021-03,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,2,7.4,9.26,19.98,13,0,Ongoing,219.24,40,1,0
PRJ-0185,2021-04,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,3,8.15,11.68,25.35,13,0,Ongoing,219.24,40,1,0
PRJ-0185,2022-04,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,15,33.3,44.85,96.94,13,1,Ongoing,219.24,40,1,0
PRJ-0185,2022-10,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,21,51.87,73.79,157.39,13,1,Ongoing,219.24,40,1,0
PRJ-0185,2022-11,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,22,52.4,73.79,158.36,13,1,Ongoing,219.24,40,1,0
PRJ-0185,2023-02,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,25,59.95,73.89,158.07,13,2,Ongoing,219.24,40,1,0
PRJ-0185,2023-03,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,26,62.62,79.0,173.24,13,2,Ongoing,219.24,40,1,0
PRJ-0185,2023-04,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,27,70.71,86.71,187.5,13,2,Ongoing,219.24,40,1,0
PRJ-0185,2023-05,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,28,70.71,91.29,200.37,13,2,Ongoing,219.24,40,1,0
PRJ-0185,2023-09,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,32,82.43,100.0,216.38,13,1,Ongoing,219.24,40,1,0
PRJ-0185,2024-01,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,36,82.43,100.0,219.24,13,2,Ongoing,219.24,40,1,0
PRJ-0185,2024-03,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,38,83.16,100.0,215.53,13,1,Delayed,219.24,40,1,0
PRJ-0185,2024-04,Ministry of Power,Power,NHPC,Andhra Pradesh,182.07,39,39,90.75,100.0,212.94,13,3,Delayed,219.24,40,1,0
PRJ-0186,2021-12,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,9,13.28,13.24,300.38,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2022-02,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,11,14.82,15.0,352.9,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2022-05,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,14,17.34,16.3,370.13,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2022-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,15,20.48,19.71,448.15,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2023-10,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,31,49.04,47.96,1102.77,17,1,Ongoing,2338.16,67,0,0
PRJ-0186,2024-02,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,35,56.82,59.04,1369.12,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2024-03,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,36,62.43,63.62,1500.53,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2025-04,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,49,81.67,82.46,1904.23,17,1,Ongoing,2338.16,67,0,0
PRJ-0186,2025-12,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,57,92.67,91.8,2146.07,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2026-02,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,59,92.67,91.8,2100.08,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2026-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,63,97.13,95.36,2211.66,17,0,Ongoing,2338.16,67,0,0
PRJ-0186,2026-09,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,2264.01,70,66,97.13,95.91,2210.29,17,0,Ongoing,2338.16,67,0,0
PRJ-0187,2021-09,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,2,6.99,9.47,11.96,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2021-10,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,3,8.67,11.8,15.24,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2021-11,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,4,9.76,12.02,15.51,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2021-12,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,5,12.28,15.62,19.83,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2022-01,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,6,13.6,18.41,23.69,17,1,Ongoing,128.34,37,1,0
PRJ-0187,2022-02,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,7,15.94,21.29,27.27,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2022-04,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,9,19.52,24.82,31.57,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2022-06,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,11,25.48,34.2,43.58,17,0,Ongoing,128.34,37,1,0
PRJ-0187,2022-08,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,13,29.96,40.93,52.74,17,1,Ongoing,128.34,37,1,0
PRJ-0187,2022-10,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,15,39.93,55.15,70.24,17,2,Ongoing,128.34,37,1,0
PRJ-0187,2023-03,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,20,53.11,72.43,91.91,17,2,Ongoing,128.34,37,1,0
PRJ-0187,2023-05,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,22,62.22,89.11,112.38,17,2,Ongoing,128.34,37,1,0
PRJ-0187,2023-09,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,26,79.08,100.0,128.34,17,1,Ongoing,128.34,37,1,0
PRJ-0187,2024-03,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,32,80.81,100.0,127.25,17,4,Delayed,128.34,37,1,0
PRJ-0187,2024-04,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,33,87.74,100.0,127.84,17,3,Ongoing,128.34,37,1,0
PRJ-0187,2024-05,Ministry of Railways,Railways,DFCCIL,Bihar,89.69,34,34,87.74,100.0,125.06,17,4,Delayed,128.34,37,1,0
PRJ-0188,2021-03,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,1,7.4,7.69,18.94,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2021-05,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,3,9.78,9.83,24.5,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2021-08,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,6,17.04,16.5,40.32,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2021-09,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,7,18.89,18.06,44.95,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2021-10,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,8,21.51,20.82,51.35,8,1,Ongoing,247.31,35,0,0
PRJ-0188,2021-12,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,10,27.66,28.51,70.21,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-03,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,13,40.23,38.0,93.52,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-04,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,14,46.48,46.19,111.06,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-06,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,16,53.78,54.67,135.31,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-07,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,17,55.87,57.97,139.5,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-10,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,20,72.66,70.41,171.26,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2022-11,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,21,76.65,72.83,177.8,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2023-01,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,23,78.17,78.53,193.95,8,1,Ongoing,247.31,35,0,0
PRJ-0188,2023-04,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,26,91.03,92.89,226.14,8,0,Ongoing,247.31,35,0,0
PRJ-0188,2023-06,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,28,91.03,92.89,231.52,8,1,Ongoing,247.31,35,0,0
PRJ-0188,2023-07,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,29,91.03,92.89,230.39,8,1,Ongoing,247.31,35,0,0
PRJ-0188,2023-10,Ministry of Power,Power,POWERGRID,West Bengal,251.96,34,32,91.71,92.89,225.41,8,0,Ongoing,247.31,35,0,0
PRJ-0189,2021-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,1,4.3,5.02,28.82,14,1,Ongoing,586.7,62,0,1
PRJ-0189,2021-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,2,4.68,5.04,29.03,14,1,Ongoing,586.7,62,0,1
PRJ-0189,2021-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,3,5.51,6.46,37.04,14,1,Ongoing,586.7,62,0,1
PRJ-0189,2021-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,6,7.32,8.77,49.98,14,1,Ongoing,586.7,62,0,1
PRJ-0189,2022-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,12,11.46,12.58,73.99,14,1,Delayed,586.7,62,0,1
PRJ-0189,2022-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,13,15.26,16.61,95.45,14,1,Delayed,586.7,62,0,1
PRJ-0189,2022-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,14,16.96,19.08,110.44,14,2,Delayed,586.7,62,0,1
PRJ-0189,2023-02,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,23,32.92,36.47,212.98,14,3,Delayed,586.7,62,0,1
PRJ-0189,2023-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,26,39.4,43.11,249.07,14,3,Delayed,586.7,62,0,1
PRJ-0189,2023-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,29,44.42,50.83,289.7,14,5,Delayed,586.7,62,0,1
PRJ-0189,2023-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,31,46.7,50.83,294.4,14,4,Delayed,586.7,62,0,1
PRJ-0189,2024-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,36,62.22,67.6,398.73,14,5,Delayed,586.7,62,0,1
PRJ-0189,2024-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,Himachal Pradesh,580.54,44,38,68.15,81.36,480.32,14,6,Critical,586.7,62,0,1
PRJ-0190,2021-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,6,10.65,10.94,155.17,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2022-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,9,13.91,13.55,193.86,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2022-07,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,13,18.46,18.49,266.28,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2023-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,19,29.05,28.64,406.31,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2023-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,23,39.22,39.15,564.22,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2023-07,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,25,41.9,43.07,615.89,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2024-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,34,61.24,60.6,869.52,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2024-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,36,68.47,69.22,1002.97,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2024-11,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,41,76.19,78.98,1151.99,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2025-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,52,89.08,89.71,1283.16,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2026-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,60,97.37,96.6,1383.09,30,0,Ongoing,1459.83,66,0,0
PRJ-0190,2026-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Andhra Pradesh,1415.94,63,62,97.37,96.6,1384.3,30,0,Ongoing,1459.83,66,0,0
PRJ-0191,2023-01,Ministry of Railways,Railways,RVNL,Assam,125.84,29,3,8.68,12.24,18.97,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2023-02,Ministry of Railways,Railways,RVNL,Assam,125.84,29,4,10.56,12.85,19.49,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2023-03,Ministry of Railways,Railways,RVNL,Assam,125.84,29,5,13.38,16.85,25.97,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2023-06,Ministry of Railways,Railways,RVNL,Assam,125.84,29,8,20.02,25.92,39.33,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2023-07,Ministry of Railways,Railways,RVNL,Assam,125.84,29,9,22.43,28.75,44.27,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2023-12,Ministry of Railways,Railways,RVNL,Assam,125.84,29,14,42.79,59.8,91.67,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2024-02,Ministry of Railways,Railways,RVNL,Assam,125.84,29,16,51.34,69.92,107.52,7,1,Ongoing,155.27,31,1,0
PRJ-0191,2024-03,Ministry of Railways,Railways,RVNL,Assam,125.84,29,17,60.3,76.91,116.63,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2024-04,Ministry of Railways,Railways,RVNL,Assam,125.84,29,18,60.3,76.91,117.9,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2024-05,Ministry of Railways,Railways,RVNL,Assam,125.84,29,19,62.69,77.15,120.44,7,0,Ongoing,155.27,31,1,0
PRJ-0191,2024-08,Ministry of Railways,Railways,RVNL,Assam,125.84,29,22,71.65,98.77,151.38,7,1,Ongoing,155.27,31,1,0
PRJ-0191,2024-09,Ministry of Railways,Railways,RVNL,Assam,125.84,29,23,73.45,98.77,150.91,7,1,Ongoing,155.27,31,1,0
PRJ-0191,2025-02,Ministry of Railways,Railways,RVNL,Assam,125.84,29,28,81.5,100.0,153.35,7,1,Delayed,155.27,31,1,0
PRJ-0192,2022-02,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,1,7.5,7.44,5.34,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2022-03,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,2,8.64,8.2,5.97,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2022-09,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,8,20.22,20.95,15.21,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2022-12,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,11,31.13,30.92,22.72,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2023-04,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,15,44.45,45.18,33.04,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2023-07,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,18,61.92,63.83,46.86,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2023-09,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,20,70.8,68.67,49.55,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2023-10,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,21,73.91,74.98,55.87,11,1,Ongoing,73.83,35,0,0
PRJ-0192,2023-12,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,23,79.4,81.39,59.5,11,1,Ongoing,73.83,35,0,0
PRJ-0192,2024-01,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,24,82.04,81.57,60.39,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2024-07,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,30,90.85,93.11,67.43,11,1,Ongoing,73.83,35,0,0
PRJ-0192,2024-08,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,31,90.85,93.11,68.9,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2024-09,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,32,95.63,94.07,67.51,11,0,Ongoing,73.83,35,0,0
PRJ-0192,2024-11,Ministry of Railways,Railways,DFCCIL,Gujarat,70.96,35,34,95.63,94.07,69.52,11,0,Ongoing,73.83,35,0,0
PRJ-0193,2024-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,5,5.22,5.97,237.36,30,1,Ongoing,3970.22,85,1,0
PRJ-0193,2024-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,6,5.33,6.24,249.79,30,1,Ongoing,3970.22,85,1,0
PRJ-0193,2024-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,14,8.83,9.5,374.18,30,2,Ongoing,3970.22,85,1,0
PRJ-0193,2025-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,20,12.82,14.84,580.81,30,2,Ongoing,3970.22,85,1,0
PRJ-0193,2027-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,50,41.37,48.64,1901.71,30,10,Delayed,3970.22,85,1,0
PRJ-0193,2029-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,BPCL,Delhi,3583.5,81,66,60.94,69.26,2693.11,30,9,Delayed,3970.22,85,1,0
PRJ-0194,2023-02,Ministry of Power,Power,SJVN,Delhi,215.94,42,5,12.17,11.5,25.46,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2023-05,Ministry of Power,Power,SJVN,Delhi,215.94,42,8,18.03,18.6,41.02,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2023-10,Ministry of Power,Power,SJVN,Delhi,215.94,42,13,31.1,30.9,69.14,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2023-11,Ministry of Power,Power,SJVN,Delhi,215.94,42,14,34.14,35.2,77.57,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-02,Ministry of Power,Power,SJVN,Delhi,215.94,42,17,44.74,42.55,92.48,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-05,Ministry of Power,Power,SJVN,Delhi,215.94,42,20,55.58,55.65,122.39,21,1,Ongoing,222.38,41,0,0
PRJ-0194,2024-06,Ministry of Power,Power,SJVN,Delhi,215.94,42,21,58.49,58.69,131.29,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-07,Ministry of Power,Power,SJVN,Delhi,215.94,42,22,61.01,60.44,135.33,21,1,Ongoing,222.38,41,0,0
PRJ-0194,2024-08,Ministry of Power,Power,SJVN,Delhi,215.94,42,23,62.16,61.72,134.32,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-10,Ministry of Power,Power,SJVN,Delhi,215.94,42,25,70.7,68.16,150.45,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-11,Ministry of Power,Power,SJVN,Delhi,215.94,42,26,76.0,78.24,173.82,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2024-12,Ministry of Power,Power,SJVN,Delhi,215.94,42,27,76.46,78.24,175.09,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2025-09,Ministry of Power,Power,SJVN,Delhi,215.94,42,36,91.24,88.63,194.62,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2025-10,Ministry of Power,Power,SJVN,Delhi,215.94,42,37,91.24,88.63,195.82,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2025-12,Ministry of Power,Power,SJVN,Delhi,215.94,42,39,93.34,93.47,209.57,21,0,Ongoing,222.38,41,0,0
PRJ-0194,2026-01,Ministry of Power,Power,SJVN,Delhi,215.94,42,40,96.12,93.47,207.49,21,0,Ongoing,222.38,41,0,0
PRJ-0195,2022-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,7,9.4,10.26,30.26,13,1,Ongoing,294.67,53,1,1
PRJ-0195,2022-04,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,10,13.04,14.11,40.49,13,1,Ongoing,294.67,53,1,1
PRJ-0195,2022-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,15,18.71,20.52,58.71,13,2,Delayed,294.67,53,1,1
PRJ-0195,2022-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,18,28.77,30.51,87.5,13,2,Delayed,294.67,53,1,1
PRJ-0195,2023-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,21,35.52,38.05,111.14,13,4,Delayed,294.67,53,1,1
PRJ-0195,2023-06,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,24,45.21,49.44,145.36,13,3,Delayed,294.67,53,1,1
PRJ-0195,2024-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,ONGC,West Bengal,259.89,39,31,61.69,68.67,197.23,13,6,Critical,294.67,53,1,1
PRJ-0196,2022-10,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,254.53,36,8,10.0,11.7,32.33,18,2,Ongoing,277.76,51,0,1
PRJ-0196,2022-11,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,254.53,36,9,11.29,12.9,35.63,18,2,Ongoing,277.76,51,0,1
PRJ-0196,2022-12,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,254.53,36,10,13.51,15.9,43.49,18,2,Delayed,277.76,51,0,1
